id,create_date,modify_date,name,location,lat,lon,num_id,source,station_id,stop_id,type,version,status
XBUS_00007863,2021/5/13 2:03:16,2021/5/13 3:00:50,衙边社区,岗胜路 南侧,22.743738,113.814093,7863,XXT,E_SJ1157,21169,1,2021/5/13 2:03:16,
XBUS_00007864,2021/5/13 2:03:16,2021/5/13 3:00:50,衙边社区,岗胜路 北侧,22.743818,113.813631,7864,XXT,E_SJ0758,21170,1,2021/5/13 2:03:16,
XBUS_00007865,2021/5/13 2:03:16,2021/5/13 3:00:50,宝梓北路,宝梓北路 东侧,22.749762,114.382756,7865,XXT,H_KZ0253,21171,1,2021/5/13 2:03:16,
XBUS_00007866,2021/5/13 2:03:16,2021/5/13 3:00:50,宝梓北路,宝梓北路 西侧,22.749576,114.382682,7866,XXT,H_KZ0254,21172,1,2021/5/13 2:03:16,
XBUS_00007867,2021/5/13 2:03:16,2021/5/13 3:00:50,富桥社康中心,蚝业路 南侧,22.679505,113.799248,7867,XXT,E_FY0590,21182,1,2021/5/13 2:03:16,
XBUS_00007868,2021/5/13 2:03:16,2021/5/13 3:00:50,富桥社康中心,蚝业路 北侧,22.679505,113.799248,7868,XXT,E_FY0591,21183,1,2021/5/13 2:03:16,
XBUS_00007869,2021/5/13 2:03:16,2021/5/13 3:00:50,华丰数码科技园,朝阳路 东侧,22.818937,113.87014,7869,XXT,E_SG0550,19817,1,2021/5/13 2:03:16,
XBUS_00007870,2021/5/13 2:03:16,2021/5/13 3:00:50,华丰数码科技园,朝阳路 西侧,22.81918,113.870066,7870,XXT,E_SG0551,19818,1,2021/5/13 2:03:16,
XBUS_00007871,2021/5/13 2:03:16,2021/5/13 3:00:50,燕罗广田人行天桥,广田路 南侧,22.801389,113.842595,7871,XXT,E_SG1096,19819,1,2021/5/13 2:03:16,
XBUS_00007872,2021/5/13 2:03:16,2021/5/13 3:00:50,火车站,无名路 东侧,22.531656,114.11954,7872,XXT,C_NH0075,21237,1,2021/5/13 2:03:16,
XBUS_00007873,2021/5/13 2:03:16,2021/5/13 3:00:50,黄埔旧村,上南大街 北侧,22.716851,113.847749,7873,XXT,E_SG0612,21238,1,2021/5/13 2:03:16,
XBUS_00007874,2021/5/13 2:03:16,2021/5/13 3:00:50,黄埔旧村,上南大街 南侧,22.716771,113.848083,7874,XXT,E_SJ1079,21239,1,2021/5/13 2:03:16,
XBUS_00007875,2021/5/13 2:03:16,2021/5/13 3:00:50,横岗下工业区,新玉路 东侧,22.726529,113.86334,7875,XXT,E_SJ0770,21240,1,2021/5/13 2:03:16,
XBUS_00007876,2021/5/13 2:03:16,2021/5/13 3:00:50,湾厦下工业园,向兴路 南侧,22.765013,113.804389,7876,XXT,E_SJ0771,21241,1,2021/5/13 2:03:16,
XBUS_00007877,2021/5/13 2:03:16,2021/5/13 3:00:50,大鹏新区管委会,金岭路 北侧,22.639189,114.418502,7877,XXT,J_KY0007,21242,1,2021/5/13 2:03:16,
XBUS_00007878,2021/5/13 2:03:16,2021/5/13 3:00:50,浪花路中,浪花路 南侧,22.695653,113.985992,7878,XXT,I_DL0086,21574,1,2021/5/13 2:03:16,
XBUS_00007879,2021/5/13 2:03:16,2021/5/13 3:00:50,浪花路中,浪花路 北侧,22.695522,113.986907,7879,XXT,I_DL0085,21575,1,2021/5/13 2:03:16,
XBUS_00007880,2021/5/13 2:03:16,2021/5/13 3:00:50,梵思诺大厦,浪花路 北侧,22.69458,113.991057,7880,XXT,I_DL0084,21576,1,2021/5/13 2:03:16,
XBUS_00007881,2021/5/13 2:03:16,2021/5/13 3:00:50,梵思诺大厦,浪花路 南侧,22.694498,113.991112,7881,XXT,I_DL0045,21577,1,2021/5/13 2:03:16,
XBUS_00007882,2021/5/13 2:03:16,2021/5/13 3:00:50,振新学校,福宁路 西侧,22.734938,114.270456,7882,XXT,F_LG0635,21578,1,2021/5/13 2:03:16,
XBUS_00007883,2021/5/13 2:03:16,2021/5/13 3:00:50,宝路工业区,松白路 东侧,22.681971,113.926998,7883,XXT,E_SY0709,21579,1,2021/5/13 2:03:16,
XBUS_00007884,2021/5/13 2:03:16,2021/5/13 3:00:50,宝路工业区,松白路 西侧,22.683094,113.926915,7884,XXT,E_SY0708,21580,1,2021/5/13 2:03:16,
XBUS_00007885,2021/5/13 2:03:16,2021/5/13 3:00:50,彩煌公司①,清宁路 东侧,22.671553,114.057814,7885,XXT,I_LH0024,21581,1,2021/5/13 2:03:16,
XBUS_00007886,2021/5/13 2:03:16,2021/5/13 3:00:50,彩煌公司①,清宁路 西侧,22.671698,114.057505,7886,XXT,I_LH0025,21582,1,2021/5/13 2:03:16,
XBUS_00007887,2021/5/13 2:03:16,2021/5/13 3:00:50,新城联检站Ⅲ1,无名路 南侧,22.547687,113.902186,7887,XXT,E_XA0476,21583,1,2021/5/13 2:03:16,
XBUS_00007888,2021/5/13 2:03:16,2021/5/13 3:00:50,创景路口,创景路 西侧,22.709559,114.395805,7888,XXT,H_PS0531,21584,1,2021/5/13 2:03:16,
XBUS_00007889,2021/5/13 2:03:16,2021/5/13 3:00:50,创景路口,创景路 东侧,22.70997,114.395917,7889,XXT,H_PS0532,21585,1,2021/5/13 2:03:16,
XBUS_00007890,2021/5/13 2:03:16,2021/5/13 3:00:50,华联大厦,深南中路 北侧,22.540653,114.094528,7890,XXT,AHQB0085,21586,1,2021/5/13 2:03:16,
XBUS_00007891,2021/5/13 2:03:16,2021/5/13 3:00:50,机场新航站楼,领航高架桥 北侧,22.624437,113.81444,7891,XXT,E_FY1018,21587,1,2021/5/13 2:03:16,
XBUS_00007892,2021/5/13 2:03:16,2021/5/13 3:00:50,机场新航站楼,无名路 南侧,22.621887,113.815228,7892,XXT,E_FY1017,21588,1,2021/5/13 2:03:16,
XBUS_00007893,2021/5/13 2:03:16,2021/5/13 3:00:50,风华大剧院西,荔园路 北侧,22.496853,113.923669,7893,XXT,B_ZS0163,21589,1,2021/5/13 2:03:16,
XBUS_00007894,2021/5/13 2:03:16,2021/5/13 3:00:50,南大富,观平路 北侧,22.714434,114.069982,7894,XXT,I_GL0196,21070,1,2021/5/13 2:03:16,
XBUS_00007895,2021/5/13 2:03:16,2021/5/13 3:00:50,南大富,观平路 南侧,22.714685,114.069351,7895,XXT,I_GL0017,21071,1,2021/5/13 2:03:16,
XBUS_00007896,2021/5/13 2:03:16,2021/5/13 3:00:50,妈湾发电厂,妈湾大道 西侧,22.475988,113.878918,7896,XXT,B_NS0168,21072,1,2021/5/13 2:03:16,
XBUS_00007897,2021/5/13 2:03:16,2021/5/13 3:00:50,标尚学校②,燕景路 北侧,22.800118,113.861567,7897,XXT,E_SG0968,21073,1,2021/5/13 2:03:16,
XBUS_00007898,2021/5/13 2:03:16,2021/5/13 3:00:50,民治天虹,民治大道 西侧,22.610518,114.044285,7898,XXT,I_MZ0249,21074,1,2021/5/13 2:03:16,
XBUS_00007899,2021/5/13 2:03:16,2021/5/13 3:00:50,龙园印象,碧新路 东侧,22.734266,114.261396,7899,XXT,F_LG0530,19709,1,2021/5/13 2:03:16,
XBUS_00007900,2021/5/13 2:03:16,2021/5/13 3:00:50,龙园印象,碧新路 西侧,22.732096,114.261146,7900,XXT,F_LG0531,19710,1,2021/5/13 2:03:16,
XBUS_00007901,2021/5/13 2:03:16,2021/5/13 3:00:50,九州家园西,碧新路 东侧,22.727594,114.262927,7901,XXT,F_LG0532,19711,1,2021/5/13 2:03:16,
XBUS_00007902,2021/5/13 2:03:16,2021/5/13 3:00:50,九州家园西,碧新路 西侧,22.727776,114.262607,7902,XXT,F_LG0533,19712,1,2021/5/13 2:03:16,
XBUS_00007903,2021/5/13 2:03:16,2021/5/13 3:00:50,罗瑞合居民小组,碧新路 东侧,22.72367,114.265858,7903,XXT,F_LG0534,19713,1,2021/5/13 2:03:16,
XBUS_00007904,2021/5/13 2:03:16,2021/5/13 3:00:50,罗瑞合居民小组,碧新路 西侧,22.725489,114.264308,7904,XXT,F_LG0535,19714,1,2021/5/13 2:03:16,
XBUS_00007905,2021/5/13 2:03:16,2021/5/13 3:00:50,摩尔城,碧新路 东侧,22.720577,114.267535,7905,XXT,F_LG0752,19715,1,2021/5/13 2:03:16,
XBUS_00007906,2021/5/13 2:03:16,2021/5/13 3:00:50,摩尔城,碧新路 西侧,22.721323,114.266947,7906,XXT,F_LG0751,19716,1,2021/5/13 2:03:16,
XBUS_00007907,2021/5/13 2:03:16,2021/5/13 3:00:50,叠翠新峰,碧新路 东侧,22.71738,114.268627,7907,XXT,F_LG0538,19717,1,2021/5/13 2:03:16,
XBUS_00007908,2021/5/13 2:03:16,2021/5/13 3:00:50,叠翠新峰,碧新路 西侧,22.718057,114.268267,7908,XXT,F_LG0539,19718,1,2021/5/13 2:03:16,
XBUS_00007909,2021/5/13 2:03:16,2021/5/13 3:00:50,龙岗平南社区,碧新路 东侧,22.709744,114.269662,7909,XXT,F_LG0540,19719,1,2021/5/13 2:03:16,
XBUS_00007910,2021/5/13 2:03:16,2021/5/13 3:00:50,龙岗平南社区,碧新路 西侧,22.709923,114.269483,7910,XXT,F_LG0541,19720,1,2021/5/13 2:03:16,
XBUS_00007911,2021/5/13 2:03:16,2021/5/13 3:00:50,丹竹头社区,无名路 南侧,22.620014,114.152024,7911,XXT,F_NW0156,19723,1,2021/5/13 2:03:16,
XBUS_00007912,2021/5/13 2:03:16,2021/5/13 3:00:50,丹竹头社区,无名路 北侧,22.620405,114.152157,7912,XXT,F_NW0305,19724,1,2021/5/13 2:03:16,
XBUS_00007913,2021/5/13 2:03:16,2021/5/13 3:00:50,松湖路口,港湾大道 南侧,22.474195,113.9084,7913,XXT,B_ZS0028,7039,1,2021/5/13 2:03:16,
XBUS_00007914,2021/5/13 2:03:16,2021/5/13 3:00:50,蛇口港地铁站,港湾大道 南侧,22.476658,113.911766,7914,XXT,B_ZS0252,7040,1,2021/5/13 2:03:16,
XBUS_00007915,2021/5/13 2:03:16,2021/5/13 3:00:50,蛇口港地铁站,港湾大道 北侧,22.47661,113.911527,7915,XXT,B_ZS0030,7041,1,2021/5/13 2:03:16,
XBUS_00007916,2021/5/13 2:03:16,2021/5/13 3:00:50,新时代广场,太子路 西侧,22.481138,113.913201,7916,XXT,B_ZS0032,7043,1,2021/5/13 2:03:16,
XBUS_00007917,2021/5/13 2:03:16,2021/5/13 3:00:50,新时代广场,太子路 东侧,22.48146,113.913341,7917,XXT,B_ZS0033,7044,1,2021/5/13 2:03:16,
XBUS_00007918,2021/5/13 2:03:16,2021/5/13 3:00:50,海洋大厦,南海大道 东侧,22.484871,113.913743,7918,XXT,B_ZS0034,7045,1,2021/5/13 2:03:16,
XBUS_00007919,2021/5/13 2:03:16,2021/5/13 3:00:50,海洋大厦,南海大道 西侧,22.485214,113.913835,7919,XXT,B_ZS0243,7046,1,2021/5/13 2:03:16,
XBUS_00007920,2021/5/13 2:03:16,2021/5/13 3:00:50,兰溪谷,沿山路 西侧,22.49026,113.913215,7920,XXT,B_ZS0036,7047,1,2021/5/13 2:03:16,
XBUS_00007921,2021/5/13 2:03:16,2021/5/13 3:00:50,兰溪谷,沿山路 东侧,22.490525,113.913278,7921,XXT,B_ZS0180,7048,1,2021/5/13 2:03:16,
XBUS_00007922,2021/5/13 2:03:16,2021/5/13 3:00:50,高新南地铁站,白石路 南侧,22.532726,113.952016,7922,XXT,B_YH0280,7049,1,2021/5/13 2:03:16,
XBUS_00007923,2021/5/13 2:03:16,2021/5/13 3:00:50,南水工业区,沿山路 西侧,22.491977,113.913624,7923,XXT,B_ZS0038,7050,1,2021/5/13 2:03:16,
XBUS_00007924,2021/5/13 2:03:16,2021/5/13 3:00:50,海上世界,兴华路 南侧,22.484852,113.915947,7924,XXT,B_ZS0181,7052,1,2021/5/13 2:03:16,
XBUS_00007925,2021/5/13 2:03:16,2021/5/13 3:00:50,海上世界,兴华路 北侧,22.485061,113.916305,7925,XXT,B_ZS0041,7053,1,2021/5/13 2:03:16,
XBUS_00007926,2021/5/13 2:03:16,2021/5/13 3:00:50,蛇口网谷,南海大道 东侧,22.490023,113.916337,7926,XXT,B_ZS0256,7054,1,2021/5/13 2:03:16,
XBUS_00007927,2021/5/13 2:03:16,2021/5/13 3:00:50,同乐村,中山园路 南侧,22.565441,113.922151,7927,XXT,B_NT0037,7360,1,2021/5/13 2:03:16,
XBUS_00007928,2021/5/13 2:03:16,2021/5/13 3:00:50,南山公安分局,南山大道 东侧,22.542172,113.923851,7928,XXT,B_NT0038,7361,1,2021/5/13 2:03:16,
XBUS_00007929,2021/5/13 2:03:16,2021/5/13 3:00:50,南山公安分局,南山大道 西侧,22.542721,113.923498,7929,XXT,B_NT0039,7362,1,2021/5/13 2:03:16,
XBUS_00007930,2021/5/13 2:03:16,2021/5/13 3:00:50,南山设计产业园,南山大道 西侧,22.547006,113.923137,7930,XXT,B_NT0040,7363,1,2021/5/13 2:03:16,
XBUS_00007931,2021/5/13 2:03:16,2021/5/13 3:00:50,南山设计产业园,南山大道 东侧,22.547772,113.92338,7931,XXT,B_NT0041,7364,1,2021/5/13 2:03:16,
XBUS_00007932,2021/5/13 2:03:16,2021/5/13 3:00:50,中山公园东门,南山大道 东侧,22.548567,113.923369,7932,XXT,B_NT0042,7365,1,2021/5/13 2:03:16,
XBUS_00007933,2021/5/13 2:03:16,2021/5/13 3:00:50,中山公园东门,南山大道 西侧,22.548559,113.92311,7933,XXT,B_NT0043,7366,1,2021/5/13 2:03:16,
XBUS_00007934,2021/5/13 2:03:16,2021/5/13 3:00:50,红山地铁站西,中梅路 北侧,22.623986,114.020743,7934,XXT,E_MZ0172,19496,1,2021/5/13 2:03:16,
XBUS_00007935,2021/5/13 2:03:16,2021/5/13 3:00:50,红山地铁站西,中梅路 南侧,22.623986,114.020743,7935,XXT,E_MZ0173,19497,1,2021/5/13 2:03:16,
XBUS_00007936,2021/5/13 2:03:16,2021/5/13 3:00:50,白石龙地铁站,民塘路 北侧,22.601644,114.042397,7936,XXT,I_MZ0192,19498,1,2021/5/13 2:03:16,
XBUS_00007937,2021/5/13 2:03:16,2021/5/13 3:00:50,白石龙地铁站,民塘路 南侧,22.601302,114.042524,7937,XXT,E_MZ0175,19499,1,2021/5/13 2:03:16,
XBUS_00007938,2021/5/13 2:03:16,2021/5/13 3:00:50,南昌工业园,南昌路 西侧,22.605793,113.83611,7938,XXT,E_XX0408,19943,1,2021/5/13 2:03:16,
XBUS_00007939,2021/5/13 2:03:16,2021/5/13 3:00:50,龙华中心医院②,观澜大道 南侧,22.712543,114.047204,7939,XXT,I_GL0248,19944,1,2021/5/13 2:03:16,
XBUS_00007940,2021/5/13 2:03:16,2021/5/13 3:00:50,龙华中心医院②,观澜大道 西侧,22.711498,114.045121,7940,XXT,I_GL0247,19945,1,2021/5/13 2:03:16,
XBUS_00007941,2021/5/13 2:03:16,2021/5/13 3:00:50,双金惠工业区,永和路 西侧,22.685241,113.792992,7941,XXT,E_FY0535,19948,1,2021/5/13 2:03:16,
XBUS_00007942,2021/5/13 2:03:16,2021/5/13 3:00:50,港华兴厂,蚝业路 南侧,22.67956,113.803467,7942,XXT,E_FY0916,19951,1,2021/5/13 2:03:16,
XBUS_00007943,2021/5/13 2:03:16,2021/5/13 3:00:50,港华兴厂,蚝业路 北侧,22.679643,113.803985,7943,XXT,E_FY0539,19952,1,2021/5/13 2:03:16,
XBUS_00007944,2021/5/13 2:03:16,2021/5/13 3:00:50,大族激光,福园一路 西侧,22.682354,113.784854,7944,XXT,E_FY0540,19953,1,2021/5/13 2:03:16,
XBUS_00007945,2021/5/13 2:03:16,2021/5/13 3:00:50,大族激光,福园一路 东侧,22.680387,113.784832,7945,XXT,E_FY0541,19954,1,2021/5/13 2:03:16,
XBUS_00007946,2021/5/13 2:03:16,2021/5/13 3:00:50,德芳路口,怀德北路 东侧,22.668116,113.818052,7946,XXT,E_FY0546,19959,1,2021/5/13 2:03:16,
XBUS_00007947,2021/5/13 2:03:16,2021/5/13 3:00:50,联和工业园,凤塘大道 南侧,22.701393,113.784639,7947,XXT,E_FY0548,19961,1,2021/5/13 2:03:16,
XBUS_00007948,2021/5/13 2:03:16,2021/5/13 3:00:50,联和工业园,凤塘大道 北侧,22.701433,113.785818,7948,XXT,E_FY0549,19962,1,2021/5/13 2:03:16,
XBUS_00007949,2021/5/13 2:03:16,2021/5/13 3:00:50,荔园日佳商场,荔园路 北侧,22.696737,113.792833,7949,XXT,E_FY0551,19964,1,2021/5/13 2:03:16,
XBUS_00007950,2021/5/13 2:03:16,2021/5/13 3:00:50,荔园日佳商场,荔园路 南侧,22.69668,113.793202,7950,XXT,E_FY0552,19965,1,2021/5/13 2:03:16,
XBUS_00007951,2021/5/13 2:03:16,2021/5/13 3:00:50,莱福工业园,荔园路 北侧,22.696832,113.788265,7951,XXT,E_FY0553,19966,1,2021/5/13 2:03:16,
XBUS_00007952,2021/5/13 2:03:16,2021/5/13 3:00:50,莱福工业园,荔园路 南侧,22.696807,113.787725,7952,XXT,E_FY0554,19967,1,2021/5/13 2:03:16,
XBUS_00007953,2021/5/13 2:03:16,2021/5/13 3:00:50,兴宝风帆厂,荔园路 北侧,22.697098,113.784779,7953,XXT,E_FY0555,19968,1,2021/5/13 2:03:16,
XBUS_00007954,2021/5/13 2:03:16,2021/5/13 3:00:50,莲塘总站,畔山路 西侧,22.56394,114.175747,7954,XXT,C_LT0059,20369,1,2021/5/13 2:03:16,
XBUS_00007955,2021/5/13 2:03:16,2021/5/13 3:00:50,莲塘总站,港莲路 北侧,22.559048,114.177624,7955,XXT,C_LT0104,20370,1,2021/5/13 2:03:16,
XBUS_00007956,2021/5/13 2:03:16,2021/5/13 3:00:50,福盈第二工业区,建安路 南侧,22.704997,113.784355,7956,XXT,E_FY0509,19587,1,2021/5/13 2:03:16,
XBUS_00007957,2021/5/13 2:03:16,2021/5/13 3:00:50,福永村,金菊路 东侧,22.670267,113.810579,7957,XXT,E_FY0933,19588,1,2021/5/13 2:03:16,
XBUS_00007958,2021/5/13 2:03:16,2021/5/13 3:00:50,福永村,金菊路 西侧,22.670658,113.810699,7958,XXT,E_FY0511,19589,1,2021/5/13 2:03:16,
XBUS_00007959,2021/5/13 2:03:16,2021/5/13 3:00:50,泰德创新科技园,桥和路 南侧,22.688297,113.791644,7959,XXT,E_FY0512,19590,1,2021/5/13 2:03:16,
XBUS_00007960,2021/5/13 2:03:16,2021/5/13 3:00:50,应人石科技园,无名路 东侧,22.642122,113.926561,7960,XXT,E_SY0316,19591,1,2021/5/13 2:03:16,
XBUS_00007961,2021/5/13 2:03:16,2021/5/13 3:00:50,应人石科技园,无名路 西侧,22.642122,113.926561,7961,XXT,E_SY0512,19592,1,2021/5/13 2:03:16,
XBUS_00007962,2021/5/13 2:03:16,2021/5/13 3:00:50,红星居委会,星湖路 南侧,22.707086,113.906965,7962,XXT,E_SY0320,19595,1,2021/5/13 2:03:16,
XBUS_00007963,2021/5/13 2:03:16,2021/5/13 3:00:50,红星居委会,星湖路 北侧,22.707092,113.907002,7963,XXT,G_GM1309,19596,1,2021/5/13 2:03:16,
XBUS_00007964,2021/5/13 2:03:16,2021/5/13 3:00:50,下十围市场南,市场商住街 东侧,22.650934,113.823623,7964,XXT,E_FY0513,19600,1,2021/5/13 2:03:16,
XBUS_00007965,2021/5/13 2:03:16,2021/5/13 3:00:50,下十围市场南,市场商住街 西侧,22.650892,113.823685,7965,XXT,E_FY0514,19601,1,2021/5/13 2:03:16,
XBUS_00007966,2021/5/13 2:03:16,2021/5/13 3:00:50,下十围第一工业区,下十围路 南侧,22.656397,113.820496,7966,XXT,E_FY0515,19602,1,2021/5/13 2:03:16,
XBUS_00007967,2021/5/13 2:03:16,2021/5/13 3:00:50,美宜家,无名路 东侧,22.692765,113.837891,7967,XXT,E_FY0932,19604,1,2021/5/13 2:03:16,
XBUS_00007968,2021/5/13 2:03:16,2021/5/13 3:00:50,美宜家,无名路 西侧,22.692775,113.837858,7968,XXT,E_FY0518,19605,1,2021/5/13 2:03:16,
XBUS_00007969,2021/5/13 2:03:16,2021/5/13 3:00:50,兴围总站,机场二道 南侧,22.640488,113.834205,7969,XXT,E_FY0931,19606,1,2021/5/13 2:03:16,
XBUS_00007970,2021/5/13 2:03:16,2021/5/13 3:00:50,桥头股份合作公司,永福路 东侧,22.695523,113.800228,7970,XXT,E_FY0520,19608,1,2021/5/13 2:03:16,
XBUS_00007971,2021/5/13 2:03:16,2021/5/13 3:00:50,鲤鱼河工业区,红银路 南侧,22.792775,113.938704,7971,XXT,G_GM0934,20035,1,2021/5/13 2:03:16,
XBUS_00007972,2021/5/13 2:03:16,2021/5/13 3:00:50,鲤鱼河工业区,红银路 北侧,22.792498,113.93817,7972,XXT,G_GM0935,20036,1,2021/5/13 2:03:16,
XBUS_00007973,2021/5/13 2:03:16,2021/5/13 3:00:50,飞黄达科技园,红银路 南侧,22.794474,113.941103,7973,XXT,G_GM0936,20037,1,2021/5/13 2:03:16,
XBUS_00007974,2021/5/13 2:03:16,2021/5/13 3:00:50,飞黄达科技园,红银路 北侧,22.794394,113.940854,7974,XXT,G_GM0937,20038,1,2021/5/13 2:03:16,
XBUS_00007975,2021/5/13 2:03:16,2021/5/13 3:00:50,彤创科技园,红银路 北侧,22.795693,113.944376,7975,XXT,G_GM0938,20039,1,2021/5/13 2:03:16,
XBUS_00007976,2021/5/13 2:03:16,2021/5/13 3:00:50,彤创科技园,红银路 南侧,22.795543,113.943489,7976,XXT,G_GM1577,20040,1,2021/5/13 2:03:16,
XBUS_00007977,2021/5/13 2:03:16,2021/5/13 3:00:50,华美嘉配送中心,平吉大道 北侧,22.661233,114.124757,7977,XXT,F_PH0303,19725,1,2021/5/13 2:03:16,
XBUS_00007978,2021/5/13 2:03:16,2021/5/13 3:00:50,华美嘉配送中心,平吉大道 南侧,22.661233,114.124757,7978,XXT,F_PH0304,19726,1,2021/5/13 2:03:16,
XBUS_00007979,2021/5/13 2:03:16,2021/5/13 3:00:50,上横朗村,华辉路 东侧,22.679708,113.983802,7979,XXT,E_DL0286,19727,1,2021/5/13 2:03:16,
XBUS_00007980,2021/5/13 2:03:16,2021/5/13 3:00:50,上横朗村,华辉路 西侧,22.680231,113.983475,7980,XXT,E_DL0287,19728,1,2021/5/13 2:03:16,
XBUS_00007981,2021/5/13 2:03:16,2021/5/13 3:00:50,立健药业,园富路 南侧,22.683203,113.986542,7981,XXT,E_LH0272,19730,1,2021/5/13 2:03:16,
XBUS_00007982,2021/5/13 2:03:16,2021/5/13 3:00:50,立健药业,园富路 北侧,22.683223,113.986233,7982,XXT,I_LH0079,19731,1,2021/5/13 2:03:16,
XBUS_00007983,2021/5/13 2:03:16,2021/5/13 3:00:50,望成大厦,观澜大道 东侧,22.676858,114.037351,7983,XXT,E_LH0276,19734,1,2021/5/13 2:03:16,
XBUS_00007984,2021/5/13 2:03:16,2021/5/13 3:00:50,上塘派出所南,龙胜路 南侧,22.646063,114.016163,7984,XXT,I_MZ0167,20142,1,2021/5/13 2:03:16,
XBUS_00007985,2021/5/13 2:03:16,2021/5/13 3:00:50,上塘派出所南,龙胜路 北侧,22.645649,114.01659,7985,XXT,I_MZ0008,20143,1,2021/5/13 2:03:16,
XBUS_00007986,2021/5/13 2:03:16,2021/5/13 3:00:50,牛湖派出所,高尔夫大道 北侧,22.722493,114.078997,7986,XXT,I_GL0001,20144,1,2021/5/13 2:03:16,
XBUS_00007987,2021/5/13 2:03:16,2021/5/13 3:00:50,宏发工业区,塘头大道 西侧,22.664156,113.917107,7987,XXT,E_SY0361,20145,1,2021/5/13 2:03:16,
XBUS_00007988,2021/5/13 2:03:16,2021/5/13 3:00:50,宏发工业区,塘头大道 东侧,22.665727,113.917574,7988,XXT,E_SY0362,20146,1,2021/5/13 2:03:16,
XBUS_00007989,2021/5/13 2:03:16,2021/5/13 3:00:50,鸿景园,宝民一路 东侧,22.57465,113.889335,7989,XXT,E_XX0409,20147,1,2021/5/13 2:03:16,
XBUS_00007990,2021/5/13 2:03:16,2021/5/13 3:00:50,鸿景园,宝民一路 西侧,22.574923,113.888978,7990,XXT,E_XX0410,20148,1,2021/5/13 2:03:16,
XBUS_00007991,2021/5/13 2:03:16,2021/5/13 3:00:50,翻身实验西校区西,永和路 东侧,22.703919,113.796246,7991,XXT,E_FY0560,20150,1,2021/5/13 2:03:16,
XBUS_00007992,2021/5/13 2:03:16,2021/5/13 3:00:50,海上世界南,望海路 南侧,22.482021,113.917839,7992,XXT,B_ZS0242,20151,1,2021/5/13 2:03:16,
XBUS_00007993,2021/5/13 2:03:16,2021/5/13 3:00:50,海上世界南,望海路 北侧,22.48234,113.917969,7993,XXT,B_ZS0241,20152,1,2021/5/13 2:03:16,
XBUS_00007994,2021/5/13 2:03:16,2021/5/13 3:00:50,中心书城北,红荔路 北侧,22.548638,114.059653,7994,XXT,A_LH0145,20153,1,2021/5/13 2:03:16,
XBUS_00007995,2021/5/13 2:03:16,2021/5/13 3:00:50,月亮湾花园东,兴海大道 西侧,22.493651,113.891365,7995,XXT,B_NS0146,20154,1,2021/5/13 2:03:16,
XBUS_00007996,2021/5/13 2:03:16,2021/5/13 3:00:50,月亮湾花园东,兴海大道 东侧,22.494251,113.891483,7996,XXT,B_NS0260,20155,1,2021/5/13 2:03:16,
XBUS_00007997,2021/5/13 2:03:16,2021/5/13 3:00:50,锦绣中华①,深南大道 北侧,22.533452,113.991545,7997,XXT,B_SH0128,20156,1,2021/5/13 2:03:16,
XBUS_00007998,2021/5/13 2:03:16,2021/5/13 3:00:50,玉泉南山路口,玉泉路 南侧,22.546132,113.924965,7998,XXT,B_NT0044,7367,1,2021/5/13 2:03:16,
XBUS_00007999,2021/5/13 2:03:16,2021/5/13 3:00:50,玉泉南山路口,玉泉路 北侧,22.546183,113.924774,7999,XXT,B_NT0045,7368,1,2021/5/13 2:03:16,
XBUS_00008000,2021/5/13 2:03:16,2021/5/13 3:00:50,玉泉艺园路口,玉泉路 北侧,22.546188,113.927307,8000,XXT,B_NT0046,7369,1,2021/5/13 2:03:16,
XBUS_00008001,2021/5/13 2:03:16,2021/5/13 3:00:50,玉泉艺园路口,玉泉路 南侧,22.546135,113.927315,8001,XXT,B_NT0047,7370,1,2021/5/13 2:03:16,
XBUS_00008002,2021/5/13 2:03:16,2021/5/13 3:00:50,方鼎华庭,北环大道 南侧,22.552151,113.925781,8002,XXT,B_NT0158,7371,1,2021/5/13 2:03:16,
XBUS_00008003,2021/5/13 2:03:16,2021/5/13 3:00:50,南山农批市场,南山大道 西侧,22.557358,113.924081,8003,XXT,B_NT0049,7372,1,2021/5/13 2:03:16,
XBUS_00008004,2021/5/13 2:03:16,2021/5/13 3:00:50,南山农批市场,前进路 东侧,22.557358,113.924344,8004,XXT,B_NT0125,7373,1,2021/5/13 2:03:16,
XBUS_00008005,2021/5/13 2:03:16,2021/5/13 3:00:50,研祥科技大厦①,南海大道 西侧,22.54399,113.932395,8005,XXT,B_NT0052,7376,1,2021/5/13 2:03:16,
XBUS_00008006,2021/5/13 2:03:16,2021/5/13 3:00:50,高发科技园,北环大道 北侧,22.554043,113.978181,8006,XXT,B_TY0001,7377,1,2021/5/13 2:03:16,
XBUS_00008007,2021/5/13 2:03:16,2021/5/13 3:00:50,研祥科技大厦①,南海大道 东侧,22.544336,113.932906,8007,XXT,B_YH0074,7378,1,2021/5/13 2:03:16,
XBUS_00008008,2021/5/13 2:03:16,2021/5/13 3:00:50,麒麟花园,玉泉路 南侧,22.546219,113.931236,8008,XXT,B_NT0053,7379,1,2021/5/13 2:03:16,
XBUS_00008009,2021/5/13 2:03:16,2021/5/13 3:00:50,麒麟花园,玉泉路 北侧,22.546264,113.930923,8009,XXT,B_NT0054,7380,1,2021/5/13 2:03:16,
